,points,province,variety,price
56057,2,Vânju Mare,Sauvignon Blanc,12
56060,3,California,Pinot Noir,80
56062,2,Tuscany,Red Blend,30
56064,4,Oregon,Pinot Noir,45
56066,1,California,Cabernet Sauvignon,28
56073,3,Burgundy,Chardonnay,41
56075,2,Central Italy,Red Blend,15
56080,2,Mendoza Province,Cabernet Sauvignon,10
56081,3,Dealurile Munteniei,Pinot Noir,9
56084,2,Limarí Valley,Sauvignon Blanc,10
56086,3,Sicily & Sardinia,Red Blend,19
56088,3,California,Pinot Noir,46
56091,3,Cachapoal Valley,Red Blend,125
56096,4,Champagne,Chardonnay,72
56097,4,California,Chardonnay,41
56098,3,Washington,Chardonnay,20
56101,2,Other,Cabernet Sauvignon,20
56102,2,Rhône Valley,Red Blend,12
56105,4,Champagne,Chardonnay,125
56107,4,California,Cabernet Sauvignon,75
56109,1,California,Red Blend,28
56111,3,Oregon,Red Blend,16
56112,4,Veneto,Red Blend,55
56114,3,Oregon,Pinot Noir,48
56116,2,California,Sauvignon Blanc,20
56117,1,Other,Cabernet Sauvignon,5
56118,4,Tuscany,Red Blend,41
56124,3,Oregon,Pinot Noir,34
56128,3,California,Sauvignon Blanc,12
56132,3,Burgundy,Chardonnay,80
56137,2,California,Cabernet Sauvignon,5
56140,2,California,Chardonnay,40
56145,4,California,Chardonnay,44
56147,2,California,Chardonnay,14
56148,4,California,Pinot Noir,48
56151,4,Washington,Red Blend,45
56156,2,Tuscany,Chardonnay,20
56158,2,Australia Other,Cabernet Sauvignon,11
56159,3,Sicily & Sardinia,Red Blend,22
56161,3,Durbanville,Red Blend,51
56164,5,California,Cabernet Sauvignon,175
56165,2,California,Cabernet Sauvignon,25
56166,2,Oregon,Pinot Noir,32
56168,2,California,Sauvignon Blanc,10
56174,2,New Mexico,Red Blend,22
56178,3,Burgundy,Chardonnay,30
56182,1,California,Cabernet Sauvignon,20
56184,3,Marlborough,Sauvignon Blanc,18
56186,2,Colchagua Valley,Cabernet Sauvignon,13
56188,2,Piedmont,Chardonnay,16
56189,3,California,Chardonnay,15
56190,4,California,Pinot Noir,39
56191,3,Lombardy,Chardonnay,68
56193,1,California,Pinot Noir,16
56196,3,California,Chardonnay,36
56197,3,Washington,Red Blend,45
56200,2,Judean Hills,Red Blend,35
56208,3,California,Pinot Noir,30
56213,3,California,Pinot Noir,30
56216,4,California,Sauvignon Blanc,25
56219,4,California,Sauvignon Blanc,30
56220,3,Burgundy,Chardonnay,70
56221,4,California,Cabernet Sauvignon,48
56222,3,California,Chardonnay,28
56225,3,Tuscany,Cabernet Sauvignon,32
56231,3,California,Chardonnay,28
56233,2,Washington,Red Blend,22
56235,3,Wellington,Red Blend,65
56241,3,Puente Alto,Cabernet Sauvignon,26
56244,4,California,Pinot Noir,35
56246,2,Loire Valley,Sauvignon Blanc,25
56251,3,Marlborough,Sauvignon Blanc,14
56252,3,Tuscany,Red Blend,32
56254,3,Loire Valley,Sauvignon Blanc,33
56255,2,California,Pinot Noir,16
56256,3,California,Pinot Noir,26
56257,1,Maule Valley,Chardonnay,9
56258,2,Curicó Valley,Pinot Noir,12
56259,3,California,Cabernet Sauvignon,55
56268,3,California,Sauvignon Blanc,16
56271,4,California,Chardonnay,38
56274,3,California,Pinot Noir,45
56275,4,California,Chardonnay,65
56276,1,California,Red Blend,10
56278,3,California,Red Blend,43
56285,2,California,Cabernet Sauvignon,30
56291,4,Burgundy,Chardonnay,30
56294,3,California,Cabernet Sauvignon,64
56295,2,Western Cape,Sauvignon Blanc,13
56296,2,California,Pinot Noir,20
56297,3,California,Pinot Noir,42
56300,2,California,Red Blend,10
56301,3,Oregon,Pinot Noir,25
56302,3,California,Sauvignon Blanc,27
56308,4,California,Cabernet Sauvignon,50
56309,1,California,Cabernet Sauvignon,11
56318,4,California,Chardonnay,28
56321,3,California,Pinot Noir,46
56324,3,California,Cabernet Sauvignon,39
56325,2,California,Cabernet Sauvignon,25
56330,1,Mendoza Province,Red Blend,10
56332,2,Elgin,Sauvignon Blanc,20
56334,2,Bordeaux,Sauvignon Blanc,18
56335,3,Sicily & Sardinia,Chardonnay,38
56339,3,Burgundy,Pinot Noir,32
56342,1,Mendoza Province,Cabernet Sauvignon,18
56344,4,Burgundy,Chardonnay,70
56346,3,Aconcagua Valley,Cabernet Sauvignon,18
56348,3,Victoria,Pinot Noir,36
56351,2,California,Sauvignon Blanc,18
56352,2,California,Chardonnay,16
56353,3,Catalonia,Red Blend,65
56361,3,California,Pinot Noir,42
56362,3,Central Otago,Pinot Noir,33
56364,2,Marlborough,Sauvignon Blanc,13
56365,3,California,Chardonnay,70
56366,2,Southern Italy,Red Blend,39
56368,2,California,Pinot Noir,13
56373,2,California,Red Blend,36
56377,3,Levante,Red Blend,16
56378,3,California,Cabernet Sauvignon,85
56382,1,Mendoza Province,Chardonnay,11
56383,2,North Carolina,Chardonnay,15
56389,2,California,Sauvignon Blanc,15
56391,4,Tuscany,Red Blend,90
56396,2,California,Pinot Noir,38
56401,4,Loire Valley,Sauvignon Blanc,44
56402,2,Alsace,Pinot Noir,15
56406,2,California,Cabernet Sauvignon,70
56407,3,Maipo Valley,Cabernet Sauvignon,50
56408,1,Loire Valley,Pinot Noir,26
56410,4,California,Cabernet Sauvignon,52
56411,3,South Australia,Cabernet Sauvignon,27
56412,2,Other,Cabernet Sauvignon,10
56413,3,Tuscany,Red Blend,48
56414,2,Casablanca Valley,Chardonnay,12
56417,3,Colchagua Valley,Cabernet Sauvignon,25
56418,4,California,Cabernet Sauvignon,80
56419,3,California,Cabernet Sauvignon,20
56420,3,Leyda Valley,Sauvignon Blanc,22
56428,3,California,Pinot Noir,45
56432,2,Casablanca Valley,Sauvignon Blanc,11
56436,4,Washington,Cabernet Sauvignon,70
56437,3,Sicily & Sardinia,Red Blend,19
56439,2,California,Cabernet Sauvignon,32
56440,3,Oregon,Pinot Noir,24
56443,3,Galilee,Red Blend,45
56446,3,Oregon,Pinot Noir,50
56448,4,Tuscany,Red Blend,40
56449,3,Burgundy,Chardonnay,75
56450,3,California,Chardonnay,16
56452,2,California,Red Blend,14
56455,3,Tuscany,Red Blend,33
56458,4,California,Chardonnay,40
56462,2,California,Pinot Noir,42
56467,2,California,Cabernet Sauvignon,65
56468,2,California,Chardonnay,18
56470,3,Washington,Cabernet Sauvignon,37
56473,1,California,Cabernet Sauvignon,12
56474,3,California,Chardonnay,46
56477,3,Tuscany,Red Blend,40
56478,3,Oregon,Pinot Noir,65
56479,2,California,Cabernet Sauvignon,15
56482,3,California,Chardonnay,44
56483,2,Veneto,Red Blend,12
56485,3,South Australia,Cabernet Sauvignon,22
56486,2,California,Pinot Noir,40
56488,1,California,Chardonnay,13
56489,2,California,Cabernet Sauvignon,18
56491,2,Oregon,Pinot Noir,30
56492,1,Australia Other,Chardonnay,5
56494,4,California,Chardonnay,40
56495,3,California,Sauvignon Blanc,22
56498,3,Tuscany,Red Blend,14
56499,2,Oregon,Pinot Noir,55
56500,3,Washington,Sauvignon Blanc,20
56504,4,California,Cabernet Sauvignon,95
56505,3,Mendoza Province,Red Blend,45
56507,3,Tuscany,Red Blend,23
56508,2,California,Chardonnay,15
56512,2,California,Sauvignon Blanc,20
56513,4,California,Chardonnay,19
56524,2,Marlborough,Sauvignon Blanc,17
56525,3,California,Chardonnay,20
56529,2,Southern Italy,Chardonnay,8
56530,3,California,Chardonnay,45
56531,3,Washington,Cabernet Sauvignon,30
56532,3,Oregon,Pinot Noir,50
56534,2,California,Cabernet Sauvignon,75
56537,3,Martinborough,Pinot Noir,35
56543,2,California,Chardonnay,22
56546,2,California,Chardonnay,37
56547,3,California,Cabernet Sauvignon,58
56551,2,California,Red Blend,23
56552,2,Colchagua Valley,Cabernet Sauvignon,12
56553,2,South Australia,Cabernet Sauvignon,12
56555,2,Tuscany,Red Blend,17
56556,3,Washington,Sauvignon Blanc,20
56557,2,Casablanca Valley,Pinot Noir,16
56564,3,California,Chardonnay,40
56566,2,California,Cabernet Sauvignon,12
56568,2,Washington,Cabernet Sauvignon,17
56569,3,Oregon,Chardonnay,35
56571,1,California,Red Blend,26
56572,4,California,Cabernet Sauvignon,115
56573,3,Tuscany,Red Blend,45
56576,1,California,Cabernet Sauvignon,18
56577,4,Burgundy,Chardonnay,130
56578,1,California,Chardonnay,7
56582,2,Mendoza Province,Cabernet Sauvignon,12
56586,3,Mendoza Province,Cabernet Sauvignon,19
56588,2,California,Pinot Noir,18
56590,2,Galilee,Red Blend,10
56591,4,California,Cabernet Sauvignon,50
56593,2,California,Pinot Noir,33
56608,2,California,Pinot Noir,79
56613,3,Veneto,Red Blend,72
56614,2,Washington,Pinot Noir,12
56615,4,Oregon,Pinot Noir,90
56617,2,Languedoc-Roussillon,Sauvignon Blanc,11
56618,2,Crete,Red Blend,23
56621,4,California,Pinot Noir,46
56622,3,Oregon,Pinot Noir,75
56623,1,California,Chardonnay,15
56624,2,Oregon,Chardonnay,24
56628,2,California,Cabernet Sauvignon,30
56629,4,Burgundy,Chardonnay,40
56632,3,Washington,Cabernet Sauvignon,50
56633,2,Maipo Valley,Cabernet Sauvignon,18
56634,3,Loire Valley,Sauvignon Blanc,17
56638,3,Central Otago,Sauvignon Blanc,24
56640,3,California,Cabernet Sauvignon,18
56642,3,California,Sauvignon Blanc,17
56643,4,California,Pinot Noir,105
56645,2,Marlborough,Sauvignon Blanc,16
56650,2,Burgundy,Chardonnay,15
56664,2,Mendoza Province,Cabernet Sauvignon,13
56675,1,California,Red Blend,18
56680,1,Lontué Valley,Pinot Noir,10
56681,3,California,Sauvignon Blanc,15
56683,4,California,Cabernet Sauvignon,69
56684,2,Swartland,Red Blend,24
56690,3,California,Chardonnay,25
56691,1,Sebes,Chardonnay,10
56692,3,Maipo Valley,Red Blend,35
56694,2,California,Cabernet Sauvignon,22
56697,3,California,Cabernet Sauvignon,12
56699,2,Levante,Red Blend,15
56700,2,California,Cabernet Sauvignon,17
56707,3,California,Chardonnay,45
56708,2,California,Sauvignon Blanc,18
56709,2,California,Pinot Noir,42
56716,3,Galilee,Red Blend,35
56722,4,Central Italy,Cabernet Sauvignon,52
56723,2,Western Australia,Cabernet Sauvignon,35
56726,3,Burgundy,Chardonnay,49
56734,3,California,Chardonnay,22
56737,3,California,Cabernet Sauvignon,195
56738,4,California,Pinot Noir,100
56740,1,Marlborough,Sauvignon Blanc,13
56743,4,California,Pinot Noir,50
56744,4,Burgundy,Pinot Noir,122
56749,4,California,Pinot Noir,60
56750,1,California,Cabernet Sauvignon,50
56752,4,California,Cabernet Sauvignon,48
56758,2,California,Chardonnay,36
56759,4,Washington,Cabernet Sauvignon,53
56763,2,Aconcagua Valley,Cabernet Sauvignon,21
56764,3,Tuscany,Red Blend,30
56766,3,Malleco,Chardonnay,30
56770,3,Washington,Cabernet Sauvignon,24
56771,3,Oregon,Pinot Noir,65
56772,3,Central Spain,Red Blend,15
56775,3,Burgundy,Pinot Noir,74
56779,1,California,Cabernet Sauvignon,50
56780,3,South Australia,Cabernet Sauvignon,20
56785,3,New York,Chardonnay,16
56787,3,California,Cabernet Sauvignon,20
56788,3,California,Red Blend,40
56794,3,Catalonia,Red Blend,16
56797,2,California,Cabernet Sauvignon,14
56798,3,California,Pinot Noir,58
56807,3,Tuscany,Red Blend,44
56808,3,California,Red Blend,37
56810,4,Oregon,Pinot Noir,62
56812,3,Oregon,Red Blend,25
56813,3,Marlborough,Sauvignon Blanc,25
56817,3,Oregon,Pinot Noir,13
56818,4,Washington,Chardonnay,30
56821,4,Tuscany,Red Blend,50
56823,2,California,Pinot Noir,44
56826,2,California,Chardonnay,15
56827,3,California,Chardonnay,20
56841,1,Pennsylvania,Cabernet Sauvignon,15
56844,4,California,Pinot Noir,60
56848,3,California,Cabernet Sauvignon,75
56851,3,Tuscany,Red Blend,25
56854,3,California,Cabernet Sauvignon,38
56860,3,California,Cabernet Sauvignon,95
56861,1,Casablanca Valley,Chardonnay,18
56864,3,California,Pinot Noir,58
56867,3,Burgenland,Red Blend,29
56870,4,Burgundy,Chardonnay,112
56874,5,California,Cabernet Sauvignon,100
56876,3,Kremstal,Pinot Noir,40
56879,2,Northeastern Italy,Chardonnay,10
56888,2,Washington,Red Blend,25
56890,3,Tuscany,Red Blend,24
56893,2,South Australia,Cabernet Sauvignon,11
56894,2,California,Chardonnay,34
56895,3,Mendoza Province,Cabernet Sauvignon,11
56898,1,California,Chardonnay,20
56901,2,California,Chardonnay,35
56902,3,California,Cabernet Sauvignon,75
56906,3,California,Cabernet Sauvignon,100
56907,2,California,Chardonnay,35
56908,2,Chalkidiki,Red Blend,25
56910,3,California,Sauvignon Blanc,20
56915,3,Burgundy,Pinot Noir,55
56919,2,California,Pinot Noir,17
56920,2,California,Pinot Noir,30
56927,2,New York,Chardonnay,18
56928,3,California,Cabernet Sauvignon,38
56931,2,Leyda Valley,Pinot Noir,20
56938,3,Champagne,Chardonnay,75
56939,4,Oregon,Pinot Noir,65
56942,2,Marlborough,Sauvignon Blanc,33
56944,3,California,Cabernet Sauvignon,175
56953,3,South Australia,Red Blend,15
56958,2,Loire Valley,Pinot Noir,20
56959,2,Stellenbosch,Red Blend,11
56965,3,Oregon,Pinot Noir,22
56968,3,Washington,Chardonnay,20
56970,2,Burgundy,Pinot Noir,17
56971,3,Tuscany,Red Blend,25
56975,3,Sicily & Sardinia,Red Blend,19
56976,2,California,Chardonnay,32
56977,3,Hawke's Bay,Sauvignon Blanc,25
56983,3,California,Chardonnay,40
56990,4,California,Chardonnay,33
56991,2,Burgundy,Chardonnay,24
56994,2,California,Cabernet Sauvignon,36
56996,2,California,Pinot Noir,48
57001,2,California,Sauvignon Blanc,32
57003,3,Washington,Chardonnay,22
57005,2,California,Chardonnay,20
57007,4,Burgundy,Pinot Noir,200
57009,3,California,Cabernet Sauvignon,60
57010,3,California,Pinot Noir,67
57012,2,California,Cabernet Sauvignon,75
57013,4,California,Cabernet Sauvignon,45
57014,2,Curicó Valley,Cabernet Sauvignon,10
57017,3,California,Pinot Noir,17
57018,3,Marlborough,Sauvignon Blanc,20
57021,3,Catalonia,Red Blend,49
57023,4,Maipo Valley,Cabernet Sauvignon,260
57024,4,California,Cabernet Sauvignon,105
57025,1,Limarí Valley,Cabernet Sauvignon,14
57029,1,Languedoc-Roussillon,Red Blend,9
57030,2,Wellington,Red Blend,18
57033,2,California,Sauvignon Blanc,13
57035,3,California,Chardonnay,26
57038,3,Tuscany,Red Blend,55
57041,2,Tuscany,Red Blend,10
57043,2,California,Sauvignon Blanc,25
57044,2,California,Chardonnay,20
57050,2,California,Cabernet Sauvignon,30
57057,2,California,Chardonnay,10
57061,3,Tuscany,Red Blend,24
57063,1,California,Cabernet Sauvignon,17
57064,2,California,Pinot Noir,48
57069,2,California,Pinot Noir,48
57070,3,Washington,Red Blend,45
57072,1,Languedoc-Roussillon,Chardonnay,14
57073,3,Washington,Sauvignon Blanc,20
57079,3,California,Pinot Noir,38
57080,4,California,Pinot Noir,60
57084,3,Loire Valley,Pinot Noir,60
57085,3,California,Chardonnay,65
57086,2,California,Red Blend,12
57092,3,Catalonia,Red Blend,24
57094,2,California,Chardonnay,19
57097,3,California,Sauvignon Blanc,18
57098,4,Tuscany,Red Blend,130
57100,3,Stellenbosch,Red Blend,20
57101,3,California,Chardonnay,30
57104,3,Burgundy,Chardonnay,55
57109,3,California,Pinot Noir,40
57110,2,Mendoza Province,Cabernet Sauvignon,12
57113,3,Oregon,Pinot Noir,45
57115,3,California,Sauvignon Blanc,20
57119,3,Northeastern Italy,Sauvignon Blanc,28
57123,4,California,Pinot Noir,44
57133,2,Washington,Red Blend,35
57137,3,Casablanca Valley,Chardonnay,16
57140,3,Sicily & Sardinia,Red Blend,40
57141,2,Bío Bío Valley,Pinot Noir,18
57142,1,Maule Valley,Red Blend,55
57146,3,Catalonia,Red Blend,34
57147,2,Maipo Valley,Cabernet Sauvignon,12
57150,3,Oregon,Pinot Noir,50
57156,2,Australia Other,Cabernet Sauvignon,12
57158,2,Central Valley,Sauvignon Blanc,9
57159,2,Robertson,Chardonnay,10
57160,1,California,Red Blend,23
57161,4,Burgundy,Pinot Noir,113
57162,2,California,Sauvignon Blanc,19
57163,3,Oregon,Pinot Noir,42
57169,3,California,Sauvignon Blanc,25
57170,3,California,Pinot Noir,38
57171,2,California,Red Blend,30
57175,2,Limarí Valley,Sauvignon Blanc,11
57179,2,Washington,Chardonnay,13
57181,3,Loire Valley,Pinot Noir,115
57184,3,South Australia,Cabernet Sauvignon,100
57186,2,Tuscany,Red Blend,13
57187,2,Curicó Valley,Cabernet Sauvignon,13
57193,4,Burgundy,Chardonnay,164
57194,3,South Australia,Cabernet Sauvignon,35
57196,3,Burgundy,Chardonnay,47
57200,3,Tuscany,Red Blend,55
57202,1,California,Pinot Noir,15
57203,3,California,Pinot Noir,42
57204,5,California,Cabernet Sauvignon,85
57205,2,Northeastern Italy,Chardonnay,11
57206,3,California,Cabernet Sauvignon,120
57207,3,Southwest France,Red Blend,18
57208,1,California,Cabernet Sauvignon,10
57212,2,California,Cabernet Sauvignon,95
57213,1,California,Chardonnay,13
57215,4,California,Cabernet Sauvignon,100
57219,3,Catalonia,Red Blend,36
57220,4,California,Pinot Noir,60
57221,3,Victoria,Cabernet Sauvignon,30
57225,4,Oregon,Pinot Noir,55
57227,1,Colorado,Sauvignon Blanc,15
57230,1,California,Chardonnay,10
57231,2,New York,Cabernet Sauvignon,28
57234,3,Washington,Cabernet Sauvignon,30
57235,3,California,Sauvignon Blanc,25
57239,1,California,Cabernet Sauvignon,13
57242,4,Washington,Sauvignon Blanc,18
57243,2,California,Sauvignon Blanc,14
57246,3,Casablanca Valley,Pinot Noir,30
57252,3,Burgundy,Pinot Noir,118
57253,3,Walker Bay,Chardonnay,20
57254,1,Rio Claro,Cabernet Sauvignon,13
57256,4,California,Pinot Noir,37
57259,2,California,Pinot Noir,16
57260,2,California,Chardonnay,20
57262,3,South Australia,Chardonnay,22
57264,3,Tuscany,Red Blend,25
57267,3,Maipo Valley,Cabernet Sauvignon,16
57272,2,California,Chardonnay,20
57273,2,California,Chardonnay,40
57274,1,Catalonia,Red Blend,29
57281,3,California,Pinot Noir,50
57283,2,California,Cabernet Sauvignon,70
57286,2,California,Pinot Noir,30
57293,3,Veneto,Red Blend,27
57297,4,Tuscany,Red Blend,50
57301,3,California,Cabernet Sauvignon,75
57302,2,California,Red Blend,15
57303,2,California,Sauvignon Blanc,33
57305,2,New York,Red Blend,24
57308,2,California,Chardonnay,30
57310,3,Washington,Chardonnay,25
57311,3,Sicily & Sardinia,Red Blend,60
57313,4,California,Chardonnay,50
57315,2,Mendoza Province,Chardonnay,12
57318,3,New York,Sauvignon Blanc,18
57319,4,California,Pinot Noir,60
57322,2,California,Cabernet Sauvignon,20
57331,3,Southern Italy,Red Blend,64
57337,4,California,Chardonnay,40
57341,3,Tuscany,Red Blend,25
57342,1,New Mexico,Red Blend,27
57343,3,Burgundy,Chardonnay,145
57345,1,California,Sauvignon Blanc,19
57346,4,California,Chardonnay,45
57350,1,Maipo Valley,Pinot Noir,12
57351,2,Maule Valley,Chardonnay,14
57352,2,Colchagua Valley,Chardonnay,17
57353,3,California,Pinot Noir,55
57356,2,California,Pinot Noir,16
57359,4,Washington,Chardonnay,44
57363,2,Oregon,Pinot Noir,23
57366,2,California,Sauvignon Blanc,23
57368,3,Western Australia,Pinot Noir,20
57370,3,Oregon,Pinot Noir,24
57373,3,Burgundy,Chardonnay,65
57379,2,California,Chardonnay,12
57383,2,Languedoc-Roussillon,Chardonnay,8
57385,3,California,Cabernet Sauvignon,32
57386,2,Mendoza Province,Chardonnay,6
57389,3,Constantia,Sauvignon Blanc,15
57390,3,California,Chardonnay,34
57392,2,Washington,Chardonnay,30
57395,2,Maipo Valley,Cabernet Sauvignon,8
57398,3,Marlborough,Sauvignon Blanc,17
57403,3,California,Cabernet Sauvignon,21
57412,1,California,Pinot Noir,15
57414,2,Leyda Valley,Pinot Noir,35
57425,2,California,Cabernet Sauvignon,40
57428,4,Washington,Cabernet Sauvignon,60
57429,2,Washington,Red Blend,10
57430,4,Kumeu,Chardonnay,49
57432,4,Burgundy,Chardonnay,170
57433,2,California,Pinot Noir,38
57434,3,California,Pinot Noir,59
57435,4,Oregon,Pinot Noir,90
57436,4,California,Pinot Noir,35
57440,2,California,Cabernet Sauvignon,5
57441,3,California,Sauvignon Blanc,15
57448,3,Walker Bay,Chardonnay,27
57450,1,California,Sauvignon Blanc,22
57453,3,Marlborough,Sauvignon Blanc,13
57456,3,California,Chardonnay,26
57459,4,Washington,Cabernet Sauvignon,35
57460,4,California,Cabernet Sauvignon,65
57464,3,Martinborough,Pinot Noir,30
57470,2,Central Spain,Red Blend,50
57471,3,California,Pinot Noir,26
57474,2,Loire Valley,Sauvignon Blanc,22
57477,1,Casablanca Valley,Sauvignon Blanc,22
57487,3,Sopron,Red Blend,16
57489,4,Burgundy,Chardonnay,120
57490,3,Washington,Cabernet Sauvignon,45
57499,2,California,Pinot Noir,38
57500,2,New York,Chardonnay,20
57504,3,California,Pinot Noir,48
57506,1,Colchagua Valley,Chardonnay,8
57510,1,California,Pinot Noir,28
