,points,province,variety,price
77001,3,Lombardy,Chardonnay,40.0
77002,3,California,Zinfandel,25.0
77003,3,Piedmont,Barbera,45.0
77004,2,New York,Riesling,13.0
77005,4,California,Cabernet Sauvignon,75.0
77006,2,California,Pinot Noir,25.0
77007,2,Burgundy,Chardonnay,25.0
77008,3,Sicily & Sardinia,Nerello Mascalese,16.0
77009,3,Tuscany,Sangiovese,95.0
77010,2,Catalonia,Red Blend,33.0
77011,2,Galilee,Cabernet Sauvignon,36.0
77012,3,Washington,Cabernet Sauvignon,38.0
77013,3,Other,Malbec,20.0
77014,4,California,Cabernet Sauvignon,50.0
77016,2,California,Syrah,18.0
77018,4,California,Fumé Blanc,75.0
77019,2,California,Cabernet Sauvignon,14.0
77021,2,California,Rhône-style White Blend,32.0
77022,1,California,Red Blend,32.0
77023,4,Tuscany,Sangiovese Grosso,60.0
77024,2,Tuscany,Sangiovese,11.0
77025,3,Beira Interior,Siria,13.0
77026,2,Crete,Vilana,9.0
77027,4,California,Sauvignon Blanc,28.0
77028,2,Spain Other,Red Blend,49.0
77030,3,Northern Spain,Tempranillo,38.0
77033,1,Maule Valley,Cabernet Sauvignon-Carmenère,9.0
77034,4,California,Chardonnay,50.0
77035,3,Piedmont,Barbera,17.0
77036,2,California,Cabernet Sauvignon,28.0
77037,2,California,Syrah,24.0
77038,3,Catalonia,Xarel-lo,12.0
77039,2,Casablanca Valley,Sauvignon Blanc,12.0
77040,3,Oregon,Pinot Gris,19.0
77041,2,California,Chardonnay,20.0
77042,1,Levante,Red Blend,16.0
77043,3,Washington,Tempranillo,28.0
77044,2,Maipo Valley,Merlot,15.0
77045,2,Colchagua Valley,Chardonnay,10.0
77046,3,Southern Italy,Aglianico,40.0
77047,2,California,Petite Sirah,15.0
77048,4,California,Cabernet Sauvignon,90.0
77049,3,California,Viognier,22.0
77050,2,California,Pinotage,30.0
77051,2,Washington,Bordeaux-style Red Blend,20.0
77052,2,Sicily & Sardinia,White Blend,17.0
77053,5,Oregon,Syrah,75.0
77054,2,Bordeaux,Bordeaux-style Red Blend,13.0
77055,2,Central Italy,Montepulciano,10.0
77056,3,Mendoza Province,Bordeaux-style Red Blend,45.0
77058,3,Veneto,"Corvina, Rondinella, Molinara",26.0
77059,3,Washington,Red Blend,50.0
77060,3,California,Bordeaux-style Red Blend,40.0
77061,3,Oregon,Pinot Noir,32.0
77062,2,Nemea,Agiorgitiko,28.0
77063,3,California,Pinot Noir,45.0
77064,2,Sicily & Sardinia,Red Blend,40.0
77065,1,Central Italy,White Blend,10.0
77066,3,Washington,Cabernet Franc,18.0
77067,2,California,Zinfandel,24.0
77068,4,California,Cabernet Blend,54.0
77070,3,Tuscany,Red Blend,55.0
77071,3,Niederösterreich,Zweigelt,16.0
77072,1,Vinho Verde,Portuguese White,9.0
77073,3,Tuscany,Red Blend,40.0
77074,3,Casablanca Valley,Sauvignon Blanc,14.0
77076,3,Northern Spain,Red Blend,19.0
77077,1,California,Red Blend,36.0
77078,3,Leyda Valley,Sauvignon Blanc,17.0
77079,3,Southern Italy,Primitivo,20.0
77080,2,Australia Other,Chardonnay,10.0
77081,1,California,Merlot,14.0
77082,2,South Australia,Shiraz-Viognier,10.0
77083,2,Loire Valley,Gamay,18.0
77084,2,California,Chardonnay,19.0
77085,3,Washington,Cabernet Sauvignon,25.0
77086,3,Oregon,Pinot Gris,17.0
77087,5,Champagne,Chardonnay,1400.0
77088,3,Provence,Rosé,27.0
77089,3,California,Pinot Noir,85.0
77090,2,New South Wales,Verdelho,9.0
77091,2,California,Merlot,22.0
77093,1,Mendoza Province,Merlot,10.0
77094,2,California,Merlot,16.0
77095,2,Ontario,Riesling,25.0
77096,3,Italy Other,Red Blend,40.0
77097,2,California,Riesling,28.0
77098,1,California,Pinot Grigio,15.0
77099,1,New York,Merlot,18.0
77100,4,Washington,Cabernet Franc,30.0
77101,3,Burgundy,Pinot Noir,34.0
77102,2,California,Merlot,13.0
77103,3,California,Sparkling Blend,19.0
77104,3,California,Chardonnay,50.0
77105,3,California,Rhône-style Red Blend,25.0
77106,3,Provence,Rosé,25.0
77107,2,Northeastern Italy,Pinot Grigio,10.0
77108,3,Oregon,Pinot Noir,48.0
77110,2,Washington,Pinot Grigio,15.0
77111,2,California,Cabernet Sauvignon,28.0
77112,3,Nahe,Riesling,17.0
77113,2,Mendoza Province,Malbec,11.0
77114,3,Murfatlar,Feteasca Neagra,9.0
77115,2,California,Pinot Noir,54.0
77116,2,California,Pinot Noir,40.0
77117,2,Rheinhessen,Riesling,19.0
77118,2,California,Cabernet Sauvignon,10.0
77120,2,California,Cabernet Franc,17.0
77121,3,New York,Cabernet Franc,18.0
77122,2,California,Pinot Noir,39.0
77123,2,California,Merlot,25.0
77124,2,Port,Port,20.0
77125,2,Washington,Red Blend,19.0
77126,3,South Australia,Shiraz-Viognier,32.0
77127,3,Western Australia,Shiraz,13.0
77128,2,Oregon,Pinot Noir,30.0
77129,2,Northern Spain,Tempranillo,16.0
77130,3,Tejo,Portuguese White,25.0
77131,3,Washington,Malbec,29.0
77132,3,Veneto,Garganega,29.0
77133,3,Washington,Cabernet Sauvignon,28.0
77134,2,California,Syrah,32.0
77135,3,Victoria,Marsanne,33.0
77136,4,California,Chardonnay,32.0
77137,3,Oregon,Chardonnay,24.0
77138,3,Veneto,"Corvina, Rondinella, Molinara",46.0
77139,2,Beaujolais,Gamay,9.0
77140,2,Loire Valley,Sauvignon Blanc,23.0
77141,3,Oregon,Pinot Noir,68.0
77142,2,California,Syrah,16.0
77143,2,Washington,Red Blend,20.0
77144,3,California,Pinot Noir,36.0
77145,3,California,Merlot,19.0
77146,3,Washington,Cabernet Sauvignon,40.0
77147,3,South Australia,Pinot Noir,17.0
77148,2,California,Sauvignon Blanc,14.0
77149,1,California,Chardonnay,30.0
77150,3,Colchagua Valley,Carmenère,20.0
77151,2,Central Spain,Tempranillo,10.0
77152,2,Maipo Valley,Cabernet Sauvignon,18.0
77154,2,Coastal Region,Sauvignon Blanc,15.0
77155,3,Provence,Rosé,20.0
77156,4,Northern Spain,Tempranillo Blend,37.0
77157,3,Marlborough,Pinot Noir,31.0
77158,3,Oregon,Zinfandel,39.0
77159,3,Veneto,Prosecco,17.0
77160,3,Veneto,"Corvina, Rondinella, Molinara",24.0
77161,3,Champagne,Chardonnay,69.0
77163,3,Mosel-Saar-Ruwer,Riesling,46.0
77164,5,Washington,Chardonnay,30.0
77165,2,Washington,Red Blend,24.0
77166,1,California,Syrah,10.0
77167,3,Kamptal,Grüner Veltliner,29.0
77168,2,South Australia,Shiraz-Cabernet Sauvignon,12.0
77169,4,California,Cabernet Sauvignon,125.0
77170,2,California,Bordeaux-style Red Blend,28.0
77171,2,Tuscany,Sangiovese Grosso,25.0
77172,2,Galicia,Albariño,19.0
77173,3,California,Cabernet Sauvignon,50.0
77175,3,Washington,Riesling,8.0
77176,3,California,Rosé,16.0
77177,2,Peloponnese,Cabernet Sauvignon,13.0
77178,4,Tuscany,Sangiovese,60.0
77179,3,California,Red Blend,24.0
77180,2,Sicily & Sardinia,Vermentino,26.0
77181,3,Loire Valley,Chenin Blanc,32.0
77182,2,California,Syrah,22.0
77183,2,Maipo Valley,Chardonnay,13.0
77184,3,Southern Italy,Aglianico,44.0
77185,3,South Australia,Shiraz,21.0
77186,3,California,Chardonnay,38.0
77187,2,Alsace,Pinot Blanc,15.0
77188,3,Galicia,Albariño,15.0
77189,2,Colchagua Valley,Syrah,16.0
77190,1,California,Syrah,15.0
77191,3,Ribatejo,Portuguese Red,20.0
77192,3,Setubal,Castelão,12.0
77194,3,Port,Port,75.0
77195,1,Maule Valley,Merlot,9.0
77196,3,Washington,Sangiovese,20.0
77197,2,California,Cabernet Sauvignon,42.0
77199,2,Robertson,Sauvignon Blanc,10.0
77200,3,Elqui Valley,Sauvignon Blanc,13.0
77201,3,Mendoza Province,Malbec,29.0
77202,2,Northern Spain,Garnacha,8.0
77203,2,Veneto,Prosecco,9.0
77204,2,Vienna,White Blend,11.0
77205,3,Catalonia,Red Blend,35.0
77206,2,California,Pinot Noir,32.0
77207,2,Oregon,Pinot Noir,60.0
77208,3,California,Roussanne,18.0
77209,2,California,Rhône-style Red Blend,30.0
77210,3,California,Gewürztraminer,14.0
77212,2,Provence,Rosé,20.0
77213,3,California,Chardonnay,35.0
77214,2,California,Syrah,20.0
77215,2,California,Cabernet Sauvignon,28.0
77216,2,California,Chardonnay,24.0
77218,2,Central Valley,Chardonnay,8.0
77219,2,California,Petite Sirah,25.0
77220,3,Veneto,"Corvina, Rondinella, Molinara",32.0
77221,3,California,Mourvèdre,38.0
77222,3,British Columbia,Meritage,45.0
77223,3,Central Otago,Pinot Noir,40.0
77224,3,Idaho,Chardonnay,18.0
77226,3,New York,Champagne Blend,60.0
77227,2,Piedmont,Barbera,24.0
77228,3,Washington,Syrah,26.0
77230,2,California,Rosé,15.0
77231,2,Burgundy,Chardonnay,18.0
77232,3,California,Chardonnay,36.0
77233,2,California,Pinot Noir,40.0
77234,4,California,Pinot Noir,48.0
77235,2,Pfalz,Spätburgunder,25.0
77236,1,Northern Spain,Tempranillo,15.0
77237,1,Maipo Valley,Chardonnay,14.0
77238,4,Piedmont,Nebbiolo,80.0
77239,4,Mosel,Riesling,250.0
77240,2,California,Sauvignon Blanc,18.0
77241,2,California,Tempranillo-Cabernet Sauvignon,24.0
77242,2,California,Cabernet Sauvignon,18.0
77243,3,California,Chardonnay,35.0
77244,2,Curicó Valley,Cabernet Sauvignon,6.0
77245,2,Rhône Valley,Rosé,10.0
77246,3,Washington,Mourvèdre,35.0
77248,3,California,Merlot,21.0
77249,2,California,Chardonnay,14.0
77250,3,Mendoza Province,Merlot,12.0
77251,3,California,Pinot Noir,43.0
77252,3,Piedmont,Dolcetto,21.0
77253,3,Champagne,Chardonnay,50.0
77254,4,Burgundy,Pinot Noir,120.0
77255,2,Washington,Petit Verdot,35.0
77256,2,South Australia,Red Blend,50.0
77257,2,Maipo Valley,Cabernet Sauvignon,9.0
77258,3,Washington,Sauvignon Blanc,15.0
77259,2,Piedmont,Barbera,18.0
77260,4,Mosel-Saar-Ruwer,Riesling,25.0
77262,3,Levante,Monastrell,16.0
77264,4,California,Cabernet Sauvignon,65.0
77266,4,Northern Spain,Tempranillo Blend,131.0
77267,1,Mendoza Province,Pinot Noir,19.0
77269,1,California,Chardonnay,16.0
77270,3,Lombardy,Turbiana,20.0
77271,3,California,Chardonnay,35.0
77272,4,Tuscany,Sangiovese Grosso,96.0
77273,3,California,Red Blend,12.0
77274,3,California,Zinfandel,34.0
77275,3,Languedoc-Roussillon,Carignan,16.0
77276,2,South Australia,Riesling,28.0
77277,3,South Australia,Cabernet Sauvignon,40.0
77278,2,Mendoza Province,Pinot Noir,10.0
77279,3,Washington,Merlot,36.0
77280,3,Maipo Valley,Red Blend,40.0
77281,3,South Australia,Viognier,19.0
77283,3,Tuscany,Sangiovese Grosso,70.0
77284,2,Ilias,Red Blend,45.0
77285,3,Southwest France,Malbec,19.0
77286,3,Judean Hills,Red Blend,84.0
77287,2,Western Cape,Sauvignon Blanc,19.0
77288,3,Languedoc-Roussillon,Rhône-style Red Blend,20.0
77289,3,Oregon,Riesling,18.0
77290,3,Alsace,Riesling,44.0
77291,4,Mendoza Province,Malbec,80.0
77293,4,Champagne,Chardonnay,171.0
77294,1,California,Pinot Noir,13.0
77295,4,California,Syrah,30.0
77296,2,Sicily & Sardinia,Merlot,10.0
77297,2,Washington,Cabernet Sauvignon,30.0
77298,3,California,Chardonnay,22.0
77299,3,Stellenbosch,Bordeaux-style Red Blend,24.0
77300,3,Tuscany,Red Blend,90.0
77301,4,California,Chardonnay,39.0
77302,2,California,Red Blend,39.0
77303,2,Bordeaux,Bordeaux-style Red Blend,36.0
77304,3,Veneto,Prosecco,19.0
77305,3,California,Sauvignon Blanc,10.0
77307,2,California,Zinfandel,15.0
77308,1,California,Zinfandel,24.0
77309,2,Marlborough,Sauvignon Blanc,14.0
77310,3,California,Pinot Noir,20.0
77311,4,California,Red Blend,140.0
77312,3,Washington,Riesling,18.0
77313,4,Mosel,Riesling,35.0
77314,2,Washington,Merlot,30.0
77316,3,Burgundy,Chardonnay,32.0
77317,2,California,Grenache,60.0
77318,5,Tuscany,Merlot,135.0
77319,2,New York,Chardonnay,9.0
77320,3,Washington,Syrah,16.0
77321,3,Northeastern Italy,White Blend,20.0
77322,3,Northern Spain,Verdejo,18.0
77323,3,Washington,Syrah,30.0
77324,4,California,Meritage,60.0
77325,1,Mendoza Province,Malbec,14.0
77326,3,California,Sauvignon Blanc,20.0
77327,2,Veneto,Pinot Grigio,7.0
77328,2,California,Cabernet Sauvignon,20.0
77329,3,Kamptal,Grüner Veltliner,23.0
77331,4,California,Chardonnay,75.0
77332,4,Tuscany,Sangiovese,65.0
77333,3,Champagne,Champagne Blend,84.0
77334,4,Northeastern Italy,Friulano,35.0
77335,3,Elqui Valley,Syrah,60.0
77336,3,South Australia,Shiraz,20.0
77337,3,Washington,Syrah,53.0
77338,2,Tuscany,Sangiovese,14.0
77341,3,Washington,Sauvignon Blanc,25.0
77342,2,Languedoc-Roussillon,Rhône-style Red Blend,18.0
77343,3,Oregon,Pinot Noir,30.0
77344,4,Burgundy,Pinot Noir,140.0
77345,2,California,Red Blend,48.0
77346,5,California,Pinot Noir,56.0
77347,2,Northern Spain,Tempranillo,20.0
77348,4,California,Zinfandel,45.0
77349,1,California,Chardonnay,12.0
77350,3,Washington,Syrah-Petite Sirah,29.0
77351,1,New York,Sangiovese,29.0
77352,4,California,Sparkling Blend,70.0
77353,2,California,Pinot Noir,12.0
77355,3,Tuscany,Sangiovese,74.0
77356,2,Tuscany,Sangiovese Grosso,27.0
77357,4,Bordeaux,Bordeaux-style Red Blend,57.0
77358,3,California,Sauvignon Blanc,16.0
77359,1,Provence,Rosé,15.0
77360,2,Piedmont,Dolcetto,23.0
77361,2,California,Malbec,28.0
77362,3,California,Chardonnay,22.0
77363,2,Idaho,Sangiovese,18.0
77364,2,California,Chardonnay,13.0
77365,2,California,Chardonnay,15.0
77366,1,Mendoza Province,Malbec,18.0
77367,3,Tuscany,Sangiovese,30.0
77368,2,Burgenland,Zweigelt,18.0
77369,4,Washington,Cabernet Sauvignon,50.0
77370,3,California,Riesling,14.0
77371,2,California,Rhône-style White Blend,18.0
77372,2,Central Spain,Rosé,10.0
77373,5,Rhône Valley,Syrah,450.0
77374,1,Mendoza Province,Malbec,12.0
77375,2,Lisboa,Portuguese Red,8.0
77377,2,Curicó Valley,Cabernet Sauvignon,6.0
77378,2,California,Chenin Blanc,12.0
77379,4,California,Pinot Noir,75.0
77380,3,California,Zinfandel,22.0
77381,1,California,Barbera,10.0
77382,3,California,Zinfandel,17.0
77383,3,Lombardy,Nebbiolo,26.0
77384,5,Tuscany,Sangiovese,80.0
77385,2,California,Sauvignon Blanc,16.0
77386,1,California,Cabernet Sauvignon,40.0
77387,3,Central Italy,Montepulciano,23.0
77388,2,California,Chardonnay,28.0
77389,1,New South Wales,Shiraz,15.0
77391,2,Piedmont,Dolcetto,17.0
77392,2,Tuscany,Sangiovese,8.0
77393,4,California,Cabernet Sauvignon,38.0
77394,4,California,Pinot Noir,48.0
77395,2,New Mexico,Cabernet Sauvignon,22.0
77396,2,California,Chardonnay,18.0
77397,2,Mendoza Province,Malbec,13.0
77398,3,California,Syrah,20.0
77399,3,Franken,Silvaner,54.0
77400,3,Piedmont,Barbera,20.0
77401,3,Washington,Tempranillo,35.0
77402,3,Burgundy,Pinot Noir,47.0
77403,2,Ribatejano,Portuguese Red,7.0
77404,2,Bordeaux,Bordeaux-style White Blend,17.0
77405,2,California,Zinfandel,24.0
77406,1,Other,Pinot Grigio,13.0
77407,1,California,Merlot,37.0
77408,5,Northern Spain,Tinto Fino,180.0
77409,3,Burgundy,Chardonnay,60.0
77410,1,California,Syrah,20.0
77411,3,Southern Italy,Red Blend,65.0
77412,4,California,Pinot Noir,82.0
77413,3,Washington,Cabernet Franc,28.0
77414,2,Washington,Pinot Grigio,11.0
77415,3,Burgundy,Chardonnay,30.0
77416,3,Piedmont,Barbera,14.0
77417,5,Piedmont,Nebbiolo,130.0
77418,2,Rheingau,Riesling,20.0
77419,4,California,Sauvignon Blanc,19.0
77420,4,California,Pinot Noir,57.0
77421,4,Burgenland,Scheurebe,86.0
77422,4,California,Chardonnay,19.0
77423,4,California,Zinfandel,25.0
77424,3,Mendoza Province,Malbec,93.0
77425,2,Mendoza Province,Torrontés,11.0
77426,1,Northern Spain,Garnacha,43.0
77427,4,California,Fumé Blanc,35.0
77428,1,Bordeaux,Bordeaux-style White Blend,13.0
77429,2,Southern Italy,Primitivo,9.0
77430,3,Bordeaux,Bordeaux-style White Blend,20.0
77431,2,Northern Cape,Sparkling Blend,11.0
77432,3,Loire Valley,Sauvignon Blanc,42.0
77433,2,Washington,Chardonnay,10.0
77434,3,Washington,Merlot,30.0
77435,1,California,Sémillon,28.0
77436,3,Hawke's Bay,Chardonnay,50.0
77437,2,Rhône Valley,Rhône-style White Blend,11.0
77438,2,Oregon,Cabernet Franc,40.0
77439,4,California,Cabernet Sauvignon,65.0
77440,3,California,Chardonnay,32.0
77441,3,Oregon,Chardonnay,30.0
77442,2,Curicó Valley,Merlot,10.0
77443,3,Tuscany,Sangiovese,53.0
77444,2,Languedoc-Roussillon,Chardonnay,7.0
77445,2,Catalonia,Sparkling Blend,18.0
77446,3,Languedoc-Roussillon,Rhône-style Red Blend,18.0
77447,1,Casablanca Valley,Pinot Noir,12.0
77449,1,California,Chardonnay,8.0
77450,1,Mendoza Province,Cabernet Sauvignon,24.0
77451,3,Washington,Viognier,19.0
77452,4,Piedmont,Nebbiolo,64.0
77453,2,Tuscany,Syrah,85.0
77454,3,Washington,Mourvèdre,30.0
77456,1,South Australia,Cabernet Sauvignon,13.0
77457,2,Oregon,Pinot Noir,20.0
77458,2,Burgundy,Pinot Noir,35.0
77459,2,California,Albariño,24.0
77460,4,California,Cabernet Sauvignon,85.0
77461,4,California,Cabernet Sauvignon,75.0
77462,3,Tuscany,Red Blend,80.0
77463,3,California,Cabernet Sauvignon,85.0
77465,3,Wachau,Grüner Veltliner,25.0
77466,4,California,Pinot Noir,49.0
77467,2,Washington,Red Blend,20.0
77468,4,Bordeaux,Bordeaux-style White Blend,60.0
77469,2,New York,Merlot,20.0
77470,2,New York,Riesling,13.0
77471,2,California,Merlot,24.0
77472,3,Washington,Mourvèdre,38.0
77473,2,Maule Valley,Cabernet Sauvignon-Syrah,15.0
77474,3,Rhône Valley,Rhône-style Red Blend,23.0
77475,2,South Australia,Pinot Noir,35.0
77476,3,Central Valley,Red Blend,23.0
77477,3,California,Bordeaux-style Red Blend,150.0
77478,4,California,Cabernet Sauvignon,70.0
77479,3,California,Cabernet Sauvignon,80.0
77480,3,California,Chardonnay,25.0
77481,2,Northeastern Italy,Ribolla Gialla,20.0
77482,2,Veneto,Glera,16.0
77483,3,Tuscany,Sangiovese,57.0
77484,3,Lombardy,Chardonnay,35.0
77485,1,California,Red Blend,10.0
77487,2,California,Zinfandel,28.0
77490,2,New York,Pinot Noir,20.0
77491,3,Rhône Valley,Syrah,55.0
77492,1,Colorado,White Blend,12.0
77493,2,California,Cabernet Sauvignon,32.0
77495,4,California,Pinot Noir,90.0
77496,1,Drama,Cabernet Sauvignon,14.0
77497,2,California,Petite Sirah,15.0
77498,3,Washington,Riesling,12.0
77499,2,California,Cabernet Sauvignon,100.0
77500,2,Virginia,Merlot,26.0
77501,2,California,Zinfandel,30.0
77502,2,Loire Valley,Sauvignon Blanc,25.0
77503,4,Mendoza Province,Malbec,29.0
77504,2,Washington,Roussanne-Marsanne,27.0
77506,4,Bordeaux,Bordeaux-style Red Blend,36.0
77508,3,Mendoza Province,Malbec,120.0
77509,2,Northern Spain,Tempranillo,37.0
77510,2,Port,Port,30.0
77511,1,Oregon,Chardonnay,15.0
77512,3,Washington,Syrah,40.0
77513,4,Bordeaux,Bordeaux-style Red Blend,38.0
77514,3,Washington,Syrah,25.0
77515,1,California,Syrah,24.0
77516,2,Washington,Syrah,11.0
77517,3,California,Pinot Noir,39.0
77518,3,Niederösterreich,Red Blend,30.0
77519,2,Casablanca Valley,Sauvignon Blanc,13.0
77520,3,Tuscany,Sangiovese,75.0
77522,2,California,Cabernet Sauvignon,30.0
77523,1,Mendoza Province,Cabernet Sauvignon,11.0
77524,3,Washington,Merlot,28.0
77525,3,South Australia,Shiraz,25.0
77526,2,California,Cabernet Sauvignon,85.0
77527,2,Loire Valley,Chenin Blanc,19.0
77528,4,Tuscany,Sangiovese,65.0
77529,2,California,Zinfandel,18.0
77530,4,California,Pinot Noir,50.0
77531,3,California,Syrah,35.0
77532,3,Oregon,Pinot Noir,27.0
77533,2,California,Chardonnay,30.0
77535,3,California,Chardonnay,25.0
77536,3,Central Italy,White Blend,25.0
77538,3,Simonsberg-Stellenbosch,Sauvignon Blanc,12.0
77539,3,California,Merlot,75.0
77540,2,Loire Valley,Sauvignon Blanc,13.0
77541,2,Catalonia,Sparkling Blend,11.0
77542,1,California,Chardonnay,15.0
77543,2,Mendoza Province,Pinot Noir,40.0
77544,4,California,Chardonnay,44.0
77545,4,South Australia,Port,70.0
77546,3,Southwest France,Malbec,25.0
77547,3,Veneto,Glera,34.0
77548,3,Oregon,Chardonnay,22.0
77549,2,Lombardy,Riesling,10.0
77550,4,Mendoza Province,Malbec,60.0
77551,3,Burgenland,Sauvignon Blanc-Chardonnay,35.0
77552,1,Victoria,Pinot Noir,30.0
77553,3,Marlborough,Sauvignon Blanc,13.0
77554,2,Western Cape,White Blend,22.0
77555,4,California,Syrah,45.0
77556,4,Washington,Syrah,75.0
77557,3,Südoststeiermark,White Blend,42.0
77558,3,Alsace,Sparkling Blend,22.0
77559,3,California,Pinot Noir,55.0
77560,1,Spain Other,Garnacha,10.0
77561,1,California,Viognier,22.0
77562,3,California,Zinfandel,45.0
77564,2,Northeastern Italy,Pinot Grigio,10.0
77565,3,California,Cabernet Sauvignon,48.0
77566,3,California,Cabernet Sauvignon,27.0
77567,3,California,Zinfandel,19.0
77570,2,Halkidiki,Syrah,80.0
77571,3,Washington,Pinot Gris,16.0
77572,1,New York,Champagne Blend,25.0
77573,4,Mendoza Province,Malbec,65.0
77574,2,New York,Riesling,15.0
77575,3,California,Pinot Noir,20.0
77576,2,Tuscany,Sangiovese,9.0
77577,3,California,Pinot Noir,50.0
77578,2,Bordeaux,Rosé,18.0
77579,2,Tuscany,Red Blend,15.0
77581,2,Mendoza Province,Cabernet Sauvignon,20.0
77582,3,California,Pinot Noir,44.0
77583,2,California,Syrah,25.0
77584,3,Veneto,"Corvina, Rondinella, Molinara",80.0
77585,2,Tuscany,Sangiovese,10.0
77586,4,California,Syrah,50.0
77587,2,California,Red Blend,35.0
77588,2,Tuscany,Viognier,15.0
77589,3,Washington,Syrah,27.0
77590,2,Northern Spain,Tinta de Toro,22.0
77591,3,Washington,Red Blend,25.0
77592,2,Pfalz,Riesling,15.0
77593,3,Burgundy,Chardonnay,84.0
77594,2,Northern Spain,Tempranillo,33.0
77596,2,Washington,Chardonnay,13.0
77597,2,Northern Spain,Tempranillo,37.0
77598,3,Other,Torrontés,15.0
77599,2,Mendoza Province,Malbec,25.0
77600,2,Veneto,Glera,15.0
77601,3,Burgundy,Chardonnay,70.0
77602,3,California,Merlot,38.0
77603,3,Northern Spain,Mencía,13.0
77604,3,California,Rosé,24.0
77605,3,Oregon,Pinot Blanc,15.0
77607,3,Mendoza Province,Red Blend,21.0
77608,4,California,Pinot Noir,71.0
77610,2,California,Barbera,25.0
77611,3,Tejo,Portuguese White,12.0
77612,2,California,Tempranillo,20.0
77613,3,Northern Spain,Tempranillo Blend,20.0
77614,2,Tuscany,Red Blend,19.0
77615,3,Oregon,Pinot Noir,35.0
77616,2,France Other,Pinot Noir,12.0
77618,3,Washington,Cabernet Sauvignon,23.0
77619,2,California,Pinot Noir,38.0
77620,3,Maipo Valley,Cabernet Sauvignon,15.0
77621,3,California,Chardonnay,28.0
77622,2,California,Chardonnay,18.0
77624,2,Central Italy,Montepulciano,12.0
77625,4,Provence,Rosé,30.0
77626,2,California,Riesling,17.0
77627,3,Sicily & Sardinia,Nero d'Avola,36.0
77629,3,Mendoza Province,Malbec,90.0
77630,3,Washington,Red Blend,30.0
77631,3,California,Cabernet Sauvignon,75.0
77632,3,South Australia,Cabernet Merlot,27.0
77633,1,California,Merlot,21.0
77635,2,Veneto,Glera,15.0
77636,3,California,Bordeaux-style Red Blend,50.0
77637,2,Northern Spain,Tempranillo,13.0
77638,1,California,Sauvignon Blanc,14.0
77640,2,Northern Spain,Tempranillo,25.0
