,points,province,variety,price
62750,4,California,Sparkling Blend,75
62756,2,Washington,Chardonnay,22
62759,1,California,Syrah,20
62760,2,California,Pinot Noir,40
62761,1,California,White Blend,11
62764,4,Tuscany,Red Blend,85
62765,1,NorthernSpain,Godello,17
62766,4,Washington,Viognier-Roussanne,30
62768,3,California,Pinot Noir,32
62769,2,California,Chardonnay,6
62770,3,NorthernSpain,Tempranillo,45
62773,3,Washington,Syrah,30
62774,2,California,Cabernet Franc,25
62776,3,Washington,Viognier,15
62777,2,California,Petite Sirah,28
62780,2,California,Chardonnay,30
62781,1,California,Cabernet Sauvignon,24
62782,2,Bordeaux,Rosé,14
62784,2,California,Cabernet Sauvignon,45
62786,1,California,Sauvignon Blanc,18
62788,2,Washington,Riesling,15
62789,3,California,Chardonnay,44
62793,2,Washington,Syrah,23
62797,4,California,Chardonnay,28
62800,2,California,Syrah,65
62801,3,NorthernSpain,Verdejo,55
62803,4,California,Pinot Noir,48
62804,1,California,Pinot Noir,35
62807,3,California,Cabernet Sauvignon,60
62810,3,California,Carignane,28
62813,4,California,Chardonnay,65
62816,2,Washington,Syrah,42
62817,4,California,Zinfandel,30
62818,2,Tuscany,Red Blend,15
62820,2,California,Sauvignon Blanc,13
62821,2,NorthernSpain,Tempranillo Blend,54
62825,2,California,Chardonnay,18
62826,2,California,Cabernet Sauvignon,12
62827,2,Washington,Cabernet Sauvignon,34
62829,2,Washington,Zinfandel,25
62833,2,California,Cabernet Sauvignon,45
62840,3,Tuscany,Sangiovese,18
62842,3,NorthernSpain,Tempranillo,50
62844,3,California,Primitivo,16
62847,2,California,Zinfandel,10
62849,3,California,Chardonnay,33
62852,2,Bordeaux,Bordeaux-style Red Blend,15
62857,4,Washington,Cabernet Sauvignon-Syrah,60
62861,4,Washington,Red Blend,45
62862,4,California,Pinot Noir,54
62863,2,California,Chardonnay,22
62864,3,California,Pinot Noir,29
62865,4,California,Bordeaux-style Red Blend,70
62870,2,Bordeaux,Bordeaux-style White Blend,17
62874,3,California,Grenache,32
62875,3,California,Pinot Noir,50
62876,2,Washington,Syrah,13
62880,3,California,Bordeaux-style Red Blend,42
62882,4,California,Syrah,38
62883,2,California,Pinot Noir,30
62885,2,California,Zinfandel,60
62886,3,Washington,Chardonnay,20
62891,4,California,Pinot Noir,45
62893,2,California,Sauvignon Blanc,18
62896,3,California,Cabernet Sauvignon,75
62900,2,California,Rosé,27
62908,3,California,Cabernet Sauvignon,26
62909,3,California,Petite Sirah,10
62910,2,California,Sparkling Blend,9
62915,2,California,Sparkling Blend,12
62916,2,California,Chardonnay,17
62919,4,Washington,Bordeaux-style Red Blend,35
62922,2,Bordeaux,Bordeaux-style White Blend,12
62923,3,California,Syrah,32
62927,3,California,Pinot Noir,32
62929,2,California,Pinot Noir,38
62934,3,Washington,Chardonnay,36
62936,3,Washington,Riesling,15
62940,3,Bordeaux,Bordeaux-style Red Blend,20
62941,3,California,Zinfandel,28
62945,3,California,Rosé,13
62948,2,California,Pinot Noir,20
62956,3,California,Chardonnay,20
62957,2,California,Cabernet Franc,50
62958,3,Tuscany,Cabernet Franc,110
62960,3,Washington,Chardonnay,18
62961,3,California,Chardonnay,32
62962,3,Washington,Cabernet Sauvignon,35
62963,3,California,Chardonnay,35
62965,2,California,Pinot Noir,20
62966,3,Washington,Sangiovese,28
62967,4,California,Syrah,50
62969,1,California,Chardonnay,11
62970,3,Washington,Cabernet Sauvignon,38
62971,3,California,Pinot Noir,25
62972,1,California,Chardonnay,10
62974,2,California,Pinot Noir,17
62978,1,California,Tempranillo,38
62981,4,Bordeaux,Bordeaux-style Red Blend,412
62983,3,California,White Blend,13
62987,4,California,Cabernet Sauvignon,120
62989,3,California,Cabernet Sauvignon,24
62993,3,California,Red Blend,78
62995,1,California,Sauvignon Blanc,10
62996,2,Tuscany,Sangiovese,8
62999,2,California,Grenache,27
63000,1,California,Zinfandel,18
63001,1,California,Red Blend,24
63002,1,California,Roussanne,16
63005,2,Washington,Chardonnay,20
63006,3,NorthernSpain,Red Blend,15
63007,3,Tuscany,Sangiovese,33
63008,3,California,Pinot Noir,54
63012,2,California,Syrah,35
63014,3,California,Pinot Noir,52
63017,3,NorthernSpain,Tempranillo,17
63019,3,Washington,Cabernet Franc,36
63020,3,California,Riesling,35
63024,1,California,Petite Sirah,25
63026,3,Washington,Cabernet Franc,27
63028,2,NorthernSpain,Tempranillo Blend,39
63031,3,Tuscany,Sangiovese,59
63032,2,California,Chardonnay,40
63034,2,California,Merlot,12
63037,3,California,Chardonnay,40
63039,4,California,Syrah,45
63045,2,Bordeaux,Bordeaux-style White Blend,20
63047,4,California,Pinot Noir,70
63048,4,California,Cabernet Sauvignon,39
63051,3,California,Cabernet Sauvignon,33
63054,4,California,Cabernet Sauvignon,75
63055,4,California,Port,50
63058,1,California,Zinfandel,17
63061,5,Tuscany,Red Blend,227
63062,1,California,Red Blend,28
63066,2,California,Pinot Noir,13
63067,2,Bordeaux,Bordeaux-style Red Blend,20
63071,4,Bordeaux,Bordeaux-style Red Blend,450
63072,2,NorthernSpain,Tempranillo,19
63073,2,California,Chardonnay,32
63077,4,California,Cabernet Sauvignon,69
63079,2,NorthernSpain,Garnacha,15
63082,4,California,Merlot,50
63087,2,California,Sauvignon Blanc,15
63088,1,NorthernSpain,Tempranillo Blend,26
63090,1,California,Merlot,24
63091,2,California,Rhône-style Red Blend,40
63092,2,Tuscany,Sangiovese,18
63093,2,California,Mataro,25
63095,1,NorthernSpain,Tempranillo,13
63098,2,Tuscany,Red Blend,12
63099,3,Tuscany,White Blend,40
63100,2,California,Cabernet Sauvignon,28
63106,2,California,Gewürztraminer,30
63108,2,California,Pinot Noir,29
63110,2,California,Pinot Noir,34
63111,2,Washington,Cabernet Sauvignon,14
63114,2,California,Merlot,38
63118,2,NorthernSpain,Mencía,49
63119,2,California,Merlot,12
63120,4,California,Pinot Noir,60
63121,2,NorthernSpain,Viura,17
63126,2,California,Rhône-style Red Blend,30
63128,2,California,Chardonnay,14
63130,3,California,Pinot Noir,35
63131,2,California,Sparkling Blend,13
63134,2,NorthernSpain,White Blend,9
63135,2,California,Chardonnay,14
63136,2,NorthernSpain,Cabernet Sauvignon-Merlot,15
63137,3,California,Pinot Noir,37
63138,3,California,Cabernet Sauvignon,28
63139,3,California,Pinot Noir,35
63140,5,NorthernSpain,Tinto Fino,450
63142,2,California,Pinot Noir,55
63143,3,California,Cabernet Sauvignon,25
63145,2,California,Sauvignon Blanc,16
63150,2,California,Rhône-style Red Blend,22
63151,3,Bordeaux,Bordeaux-style Red Blend,30
63152,1,NorthernSpain,Garnacha Blanca,24
63153,3,Washington,Bordeaux-style Red Blend,40
63154,4,California,Pinot Noir,42
63158,3,California,Syrah,32
63159,2,NorthernSpain,Tempranillo,24
63160,3,Bordeaux,Bordeaux-style Red Blend,18
63162,4,California,Syrah,42
63166,2,California,Malbec,15
63172,2,California,Tempranillo,20
63174,2,California,Pinot Noir,34
63178,2,NorthernSpain,Tempranillo Blend,50
63181,4,Tuscany,Sangiovese Grosso,175
63182,2,NorthernSpain,Red Blend,13
63184,3,Tuscany,Red Blend,26
63185,4,California,Pinot Noir,42
63187,1,California,Zinfandel,22
63189,4,California,Chardonnay,32
63191,3,Washington,Red Blend,39
63192,2,Washington,Merlot,35
63193,4,California,Pinot Noir,90
63194,4,California,Pinot Noir,85
63197,3,Bordeaux,Bordeaux-style Red Blend,35
63199,4,Tuscany,Sangiovese Grosso,65
63201,1,California,Meritage,11
63203,2,California,Chardonnay,10
63207,3,NorthernSpain,Tempranillo Blend,48
63209,2,California,Syrah,50
63210,2,California,Cabernet Sauvignon,38
63212,3,California,Chardonnay,20
63215,3,NorthernSpain,Tempranillo,20
63217,3,Washington,White Blend,22
63219,2,California,Merlot,20
63220,4,Washington,Marsanne,35
63222,3,Washington,Red Blend,22
63223,3,California,Zinfandel,38
63225,3,California,Chardonnay,48
63226,2,California,Viognier,20
63229,4,California,Cabernet Sauvignon,45
63232,2,California,Chardonnay,15
63233,2,California,Cabernet Sauvignon,20
63235,3,Washington,Sauvignon Blanc,13
63236,2,California,Carignane,20
63239,2,California,Cabernet Sauvignon,48
63247,4,California,Red Blend,45
63249,2,Tuscany,Prugnolo Gentile,85
63254,2,California,Zinfandel,25
63255,2,Washington,Rosé,18
63261,2,California,Grenache,38
63262,1,California,Sauvignon Blanc,21
63267,3,California,Sparkling Blend,27
63271,3,California,Syrah,21
63274,2,California,Merlot,25
63275,3,Tuscany,Sangiovese,30
63276,3,Washington,Merlot,24
63277,2,California,Sauvignon Blanc,20
63279,3,Bordeaux,Bordeaux-style Red Blend,36
63282,5,California,Cabernet Sauvignon,195
63284,1,California,Cabernet Sauvignon,24
63285,2,California,Sauvignon Blanc,26
63288,3,Bordeaux,Bordeaux-style Red Blend,25
63290,2,Tuscany,Cabernet Sauvignon,75
63291,2,Tuscany,Red Blend,10
63292,3,California,Chardonnay,20
63293,4,California,Pinot Noir,45
63296,1,California,Syrah,20
63297,4,California,Cabernet Sauvignon,48
63298,1,NorthernSpain,Tempranillo,13
63299,3,Washington,Red Blend,50
63301,2,California,Sangiovese,10
63302,2,California,Chardonnay,11
63303,3,California,Pinot Noir,55
63305,1,California,Syrah,45
63306,2,California,Pinot Noir,24
63308,4,California,Cabernet Sauvignon,75
63309,3,California,Syrah,30
63312,2,California,Zinfandel,50
63313,4,California,Merlot,28
63315,3,California,Chardonnay,29
63316,2,Bordeaux,Bordeaux-style White Blend,14
63319,2,California,Pinot Noir,30
63322,2,Tuscany,Sangiovese,15
63323,2,California,Chardonnay,32
63325,2,Tuscany,Sangiovese,40
63326,3,California,Zinfandel,22
63327,2,California,Cabernet Sauvignon,25
63328,1,California,Pinot Noir,35
63329,3,California,Chardonnay,26
63330,2,California,Pinot Noir,40
63332,3,Tuscany,Vermentino,38
63335,3,California,Pinot Meunier,20
63337,3,Washington,Bordeaux-style Red Blend,36
63338,2,California,Cabernet Franc,20
63343,2,California,Cabernet Sauvignon,20
63347,4,California,Cabernet Sauvignon,75
63348,1,California,Cabernet Sauvignon,14
63349,4,California,Pinot Noir,42
63351,3,California,Pinot Gris,28
63353,3,Washington,Cabernet Sauvignon,25
63354,3,Tuscany,Sangiovese Grosso,45
63359,2,Washington,Sparkling Blend,11
63360,3,California,Chardonnay,35
63365,4,California,Petite Sirah,28
63366,3,Washington,Chardonnay,20
63367,4,California,Pinot Noir,48
63376,3,California,Cabernet Sauvignon,90
63378,3,California,Zinfandel,39
63379,3,Bordeaux,Bordeaux-style Red Blend,21
63380,1,NorthernSpain,Tinto del Pais,29
63382,1,California,Chardonnay,10
63389,4,Washington,Bordeaux-style Red Blend,35
63391,4,California,Pinot Noir,40
63392,1,California,Pinot Noir,11
63393,3,Washington,Sparkling Blend,30
63394,5,California,Cabernet Sauvignon,120
63395,1,NorthernSpain,Garnacha,11
63397,4,California,Pinot Noir,98
63398,1,California,Zinfandel,12
63399,3,California,Sauvignon Blanc,18
63400,4,California,Cabernet Sauvignon,100
63401,2,Washington,Syrah,36
63403,2,NorthernSpain,Red Blend,36
63405,3,NorthernSpain,Tempranillo,20
63406,3,California,Pinot Noir,35
63407,4,California,Cabernet Sauvignon,75
63408,2,California,Rosé,19
63410,2,California,Syrah,20
63411,3,California,Cabernet Sauvignon,95
63412,2,Washington,Bordeaux-style Red Blend,41
63415,2,California,Red Blend,20
63416,3,Washington,Riesling,20
63420,2,NorthernSpain,Verdejo,15
63427,4,California,Pinot Noir,48
63430,1,California,Red Blend,13
63433,3,California,Pinot Noir,30
63434,3,Washington,Rhône-style Red Blend,28
63435,3,Washington,Cabernet Franc,35
63437,1,California,Marsanne-Roussanne,15
63443,2,Washington,Merlot,24
63444,4,California,Viognier,17
63445,2,California,Traminer,18
63459,2,Bordeaux,Bordeaux-style Red Blend,20
63462,3,California,Zinfandel,24
63465,2,California,Chardonnay,14
63467,3,California,Chardonnay,35
63468,3,California,Zinfandel,22
63471,4,California,Chardonnay,35
63472,2,California,Cabernet Sauvignon,34
63473,2,California,Petite Sirah,24
63474,2,California,Pinot Noir,36
63483,2,California,Chardonnay,17
63484,2,Washington,Red Blend,16
63485,1,California,Zinfandel,20
63488,3,Tuscany,Red Blend,18
63490,2,California,Pinot Noir,46
63491,4,Tuscany,Sangiovese Grosso,45
63498,2,Tuscany,White Blend,13
63501,2,Tuscany,Red Blend,15
63506,3,NorthernSpain,Tempranillo Blend,19
63507,1,California,Lagrein,30
63508,2,California,Zinfandel,35
63509,2,California,Merlot,16
63510,3,Washington,Red Blend,16
63511,4,California,Cabernet Sauvignon,75
63512,4,California,Pinot Noir,65
63515,2,California,Cabernet Sauvignon,25
63516,2,California,Red Blend,30
63517,1,California,Tempranillo,27
63520,2,California,Red Blend,13
63522,3,California,Pinot Noir,28
63526,2,California,Syrah,29
63527,2,California,Syrah,35
63528,2,California,Port,34
63529,3,California,Chardonnay,42
63532,4,Tuscany,Sangiovese Grosso,65
63534,2,California,Red Blend,110
63536,3,California,Albariño,22
63539,2,California,Pinot Noir,40
63540,2,Tuscany,Sangiovese,70
63541,3,Tuscany,Vernaccia,29
63544,2,California,Merlot,35
63549,4,California,Cabernet Sauvignon,50
63550,3,NorthernSpain,Tempranillo,38
63554,4,California,Pinot Noir,54
63559,1,California,White Blend,15
63560,2,California,Pinot Noir,14
63563,2,California,Petite Sirah,20
63565,2,California,Pinot Noir,36
63566,2,Bordeaux,Bordeaux-style Red Blend,17
63568,2,Washington,Viognier,18
63569,3,California,Chardonnay,75
63572,3,California,Chardonnay,60
63574,4,California,Cabernet Sauvignon,64
63578,4,Washington,Red Blend,75
63579,2,NorthernSpain,Rosé,11
63583,3,California,Cabernet Sauvignon,55
63585,2,California,Pinot Noir,90
63586,2,Washington,Chardonnay,13
63587,3,California,Bordeaux-style Red Blend,49
63591,2,California,Petite Sirah,42
63592,3,California,Chardonnay,18
63593,2,California,Pinot Noir,40
63594,3,Washington,Meritage,55
63595,4,Tuscany,Sangiovese,55
63596,2,California,Pinot Noir,55
63598,2,Washington,Riesling,10
63601,4,California,Syrah,38
63602,3,California,Cabernet Sauvignon,32
63603,2,California,Pinot Noir,32
63605,3,Washington,Sangiovese,12
63606,3,Bordeaux,Bordeaux-style Red Blend,19
63607,2,California,Syrah,18
63609,2,California,Petite Sirah,45
63611,4,NorthernSpain,Mencía,59
63619,2,California,Syrah,32
63621,3,Washington,Red Blend,30
63622,3,Washington,Red Blend,33
63623,4,Washington,Bordeaux-style Red Blend,75
63624,3,Tuscany,Red Blend,22
63627,2,California,Zinfandel,12
63628,2,California,Zinfandel,20
63633,3,Washington,Malbec-Merlot,25
63635,3,Washington,Red Blend,20
63636,1,California,Zinfandel,30
63638,2,Washington,Cabernet Merlot,9
63639,3,California,Syrah,39
63643,2,California,Chenin Blanc,9
63644,3,California,Pinot Noir,48
63645,2,California,Pinot Noir,45
63647,2,Tuscany,Rosé,22
63648,4,California,Pinot Noir,48
63650,3,Washington,Bordeaux-style Red Blend,35
63651,2,California,Chardonnay,16
63652,1,California,Chardonnay,28
63653,1,NorthernSpain,Tempranillo-Merlot,10
63655,2,Washington,Sémillon,25
63657,3,Tuscany,Red Blend,35
63660,3,Washington,Syrah,25
63661,2,California,Chardonnay,40
63662,3,Washington,Merlot,20
63663,3,California,Merlot,26
63664,4,California,Pinot Noir,48
63667,2,California,Sauvignon Blanc,10
63668,2,California,Cabernet Sauvignon,35
63669,2,California,Primitivo,35
63670,3,California,Cabernet Sauvignon,75
63671,3,Washington,White Blend,16
63675,3,California,Merlot-Cabernet Franc,48
63676,2,California,Chardonnay,12
63678,3,California,Zinfandel,20
63679,2,California,Pinot Noir,33
63687,3,California,Viognier,25
63692,3,California,Zinfandel,20
63693,2,California,Chardonnay,38
63697,3,Washington,Malbec,28
63700,2,NorthernSpain,Tempranillo,10
63704,3,California,Gewürztraminer,16
63707,3,Washington,Grenache,20
63708,2,California,Bordeaux-style Red Blend,48
63714,4,Washington,Red Blend,40
63715,2,California,Viognier,30
63716,2,Washington,Red Blend,44
63717,4,Washington,G-S-M,30
63720,2,California,Roussanne,20
63722,3,Washington,Malbec,40
63724,2,NorthernSpain,Tempranillo,14
63727,4,Washington,Syrah,25
63729,3,California,Pinot Noir,62
63730,3,California,Pinot Noir,44
63732,2,NorthernSpain,Viura,12
63733,3,California,Cabernet Sauvignon,85
63735,3,NorthernSpain,Tinta de Toro,24
63740,3,California,Chardonnay,18
63741,4,Washington,Cabernet Sauvignon,45
63742,3,Bordeaux,Bordeaux-style White Blend,37
63743,3,California,Pinot Noir,42
63745,2,California,Merlot,23
63747,4,California,Syrah-Cabernet Franc,69
63748,3,Washington,Bordeaux-style Red Blend,53
63750,3,California,Port,45
63751,2,Washington,Grenache,30
63752,3,California,Zinfandel,38
63756,3,California,Syrah,28
63761,2,California,Pinot Noir,38
63762,1,Bordeaux,Bordeaux-style Red Blend,15
63763,1,California,Petite Sirah,8
63776,4,California,Chardonnay,32
63777,4,Tuscany,Sangiovese,65
63779,4,California,Pinot Noir,30
63782,5,Washington,Red Blend,85
63792,2,California,Cabernet Sauvignon,30
63793,3,California,Syrah,16
63794,3,Washington,Malbec,34
63795,2,California,Cabernet Sauvignon,42
63799,2,California,Merlot,17
63802,2,California,Rosé,19
63803,4,California,Red Blend,40
63804,4,Tuscany,Red Blend,35
63807,3,California,Syrah,36
63809,3,California,Syrah,19
63815,2,Washington,Merlot,26
63817,1,Washington,Sauvignon Blanc,10
63818,3,NorthernSpain,Red Blend,32
63820,3,California,Chardonnay,38
63821,2,NorthernSpain,Tempranillo,12
63822,3,California,Pinot Noir,46
63823,4,California,Cabernet Sauvignon,80
63824,2,Washington,Syrah,12
63827,2,California,Chenin Blanc,10
63835,2,California,Cabernet Sauvignon,36
63837,3,NorthernSpain,Red Blend,25
63840,4,California,Chardonnay,45
63841,5,Washington,Syrah,140
63843,3,California,Merlot,30
63845,3,California,Syrah,42
63847,3,California,Chardonnay,46
63849,3,California,Syrah,29
63852,2,Tuscany,Sangiovese,52
63862,2,California,Chardonnay,25
63863,3,Tuscany,Sangiovese,30
63864,2,California,Pinot Noir,44
63865,3,California,Chardonnay,32
63868,2,California,White Blend,10
63869,3,California,Bordeaux-style Red Blend,56
63873,1,California,Pinot Noir,36
63881,4,Washington,Chardonnay,32
63884,4,California,Rhône-style White Blend,33
